time_s,robot_id,robot_name,key,protocol,pwm_left,pwm_right,sonic_angle_deg,sonic_distance_cm,reason
4.6,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,289,cached_adaptive_split
4.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,18,227,cached_adaptive_split
4.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,250,cached_adaptive_split
4.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,207,cached_adaptive_split
4.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,277,cached_adaptive_split
4.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-14,232,cached_adaptive_split
4.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-16,188,cached_adaptive_split
4.8,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,283,cached_adaptive_split
5.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,18,221,adaptive_split_to_bypass_target
5.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,244,adaptive_split_to_bypass_target
5.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,201,adaptive_split_to_bypass_target
5.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,271,adaptive_split_to_bypass_target
5.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,225,adaptive_split_to_bypass_target
5.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,181,adaptive_split_to_bypass_target
5.0,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,277,adaptive_split_to_bypass_target
5.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,18,215,adaptive_split_to_bypass_target
5.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,12,238,adaptive_split_to_bypass_target
5.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,16,194,adaptive_split_to_bypass_target
5.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,264,adaptive_split_to_bypass_target
5.2,r05,r05,d,"$4,0,0,0,0,0,0,0,0#",18000,14000,-10,219,adaptive_split_to_bypass_target
5.2,r06,r06,d,"$4,0,0,0,0,0,0,0,0#",18000,14000,-12,175,adaptive_split_to_bypass_target
5.2,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,-13,271,adaptive_split_to_bypass_target
5.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,18,209,cached_adaptive_split
5.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,232,cached_adaptive_split
5.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,16,188,cached_adaptive_split
5.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,258,cached_adaptive_split
5.4,r05,r05,d,"$4,0,0,0,0,0,0,0,0#",19000,13000,-3,213,cached_adaptive_split
5.4,r06,r06,d,"$4,0,0,0,0,0,0,0,0#",19000,13000,-4,169,cached_adaptive_split
5.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,-12,264,cached_adaptive_split
5.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,19,203,cached_adaptive_split
5.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,226,cached_adaptive_split
