time_s,robot_id,robot_name,key,protocol,pwm_left,pwm_right,sonic_angle_deg,sonic_distance_cm,reason
8.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,9,241,cached_path_to_final_target; completion_unstuck
8.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,195,cached_path_to_final_target
8.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,235,cached_path_to_final_target
8.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-11,191,cached_path_to_final_target
8.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,235,cached_path_to_final_target
8.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,11,191,cached_path_to_final_target
8.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-10,231,cached_path_to_final_target; completion_unstuck
8.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,184,cached_path_to_final_target
8.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,10,231,cached_path_to_final_target; completion_unstuck
8.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,184,cached_path_to_final_target
9.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,225,path_to_final_target
9.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-12,180,path_to_final_target
9.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,225,path_to_final_target
9.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,12,180,path_to_final_target
9.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-10,221,cached_path_to_final_target; completion_unstuck
9.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,174,cached_path_to_final_target
9.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,10,221,cached_path_to_final_target; completion_unstuck
9.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,174,cached_path_to_final_target
9.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,214,cached_path_to_final_target
9.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-12,170,cached_path_to_final_target
9.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,214,cached_path_to_final_target
9.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,12,170,cached_path_to_final_target
9.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-11,210,cached_path_to_final_target; completion_unstuck
9.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,164,cached_path_to_final_target
9.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,10,210,cached_path_to_final_target; completion_unstuck
9.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,164,cached_path_to_final_target
9.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-11,204,path_to_final_target
9.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",10000,11000,-13,160,path_to_final_target
9.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,11,204,path_to_final_target
9.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,10000,13,160,path_to_final_target
10.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",10000,11000,-12,200,cached_path_to_final_target; completion_unstuck
10.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-14,154,cached_path_to_final_target
10.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,10000,12,200,cached_path_to_final_target; completion_unstuck
10.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,14,154,cached_path_to_final_target
10.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,194,cached_path_to_final_target
10.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-15,150,cached_path_to_final_target
10.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,194,cached_path_to_final_target
10.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,14,150,cached_path_to_final_target
