time_s,robot_id,robot_name,key,protocol,pwm_left,pwm_right,sonic_angle_deg,sonic_distance_cm,reason
0.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,293,cached_path_to_final_target
0.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,315,cached_path_to_final_target
0.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",12000,12000,-11,356,cached_path_to_final_target
0.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",8000,8000,-7,368,cached_path_to_final_target; completion_unstuck
0.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-7,347,cached_path_to_final_target
0.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-8,304,cached_path_to_final_target
0.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,287,cached_path_to_final_target
0.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,308,cached_path_to_final_target
0.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,350,cached_path_to_final_target
0.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",13000,13000,-7,363,cached_path_to_final_target
1.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,340,path_to_final_target
1.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,298,path_to_final_target
1.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,281,path_to_final_target
1.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,302,path_to_final_target
1.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,344,path_to_final_target
1.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,357,path_to_final_target
1.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,334,cached_path_to_final_target
1.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,292,cached_path_to_final_target
1.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,275,cached_path_to_final_target
1.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,296,cached_path_to_final_target
1.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,338,cached_path_to_final_target
1.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-7,353,cached_path_to_final_target; completion_unstuck
1.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,328,cached_path_to_final_target
1.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,286,cached_path_to_final_target
1.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,268,cached_path_to_final_target
1.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,290,cached_path_to_final_target
1.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,332,cached_path_to_final_target
1.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,347,cached_path_to_final_target
1.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,322,cached_path_to_final_target
1.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,280,cached_path_to_final_target
1.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,262,cached_path_to_final_target
1.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,284,cached_path_to_final_target
1.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,326,cached_path_to_final_target
1.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-7,343,cached_path_to_final_target; completion_unstuck
1.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,316,path_to_final_target
1.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,273,path_to_final_target
1.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,256,path_to_final_target
1.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,278,path_to_final_target
1.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,319,path_to_final_target
1.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,337,path_to_final_target
2.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,309,cached_path_to_final_target
2.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,267,cached_path_to_final_target
2.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,250,cached_path_to_final_target
2.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,272,cached_path_to_final_target
2.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,313,cached_path_to_final_target
2.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,330,cached_path_to_final_target
2.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,303,cached_path_to_final_target
2.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,261,cached_path_to_final_target
2.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,244,cached_path_to_final_target
2.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,265,cached_path_to_final_target
2.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,307,cached_path_to_final_target
2.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-7,326,cached_path_to_final_target; completion_unstuck
2.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,297,cached_path_to_final_target
2.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,255,cached_path_to_final_target
2.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,237,cached_path_to_final_target
2.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,259,cached_path_to_final_target
2.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,301,cached_path_to_final_target
2.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,320,cached_path_to_final_target
2.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,291,path_to_final_target
2.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,249,path_to_final_target
2.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,231,path_to_final_target
2.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,253,path_to_final_target
2.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,295,path_to_final_target
2.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,314,path_to_final_target
2.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,285,cached_path_to_final_target
2.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,242,cached_path_to_final_target
2.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,225,cached_path_to_final_target
2.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,247,cached_path_to_final_target
2.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,289,cached_path_to_final_target
2.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-8,310,cached_path_to_final_target; completion_unstuck
3.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,278,cached_path_to_final_target
3.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,236,cached_path_to_final_target
3.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,219,cached_path_to_final_target
3.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,241,cached_path_to_final_target
3.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,283,cached_path_to_final_target
3.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,304,cached_path_to_final_target
3.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,272,cached_path_to_final_target
3.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,230,cached_path_to_final_target
3.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,212,cached_path_to_final_target
3.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,235,cached_path_to_final_target
3.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,276,cached_path_to_final_target
3.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,297,cached_path_to_final_target
3.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,266,path_to_final_target
3.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,224,path_to_final_target
3.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,206,path_to_final_target
3.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,229,path_to_final_target
3.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,270,path_to_final_target
3.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,291,path_to_final_target
3.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,260,cached_path_to_final_target
3.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,218,cached_path_to_final_target
3.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,200,cached_path_to_final_target
3.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,223,cached_path_to_final_target
3.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,264,cached_path_to_final_target
3.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-8,287,cached_path_to_final_target; completion_unstuck
3.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,254,cached_path_to_final_target
3.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-11,214,cached_path_to_final_target
3.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,194,cached_path_to_final_target
3.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,217,cached_path_to_final_target
3.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,258,cached_path_to_final_target
3.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,281,cached_path_to_final_target
4.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,247,cached_path_to_final_target
4.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,207,cached_path_to_final_target
4.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,188,cached_path_to_final_target
4.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,211,cached_path_to_final_target
4.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,252,cached_path_to_final_target
4.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,275,cached_path_to_final_target
4.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,241,path_to_final_target
4.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,201,path_to_final_target
4.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,181,path_to_final_target
4.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-18,205,path_to_final_target
4.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,246,path_to_final_target
4.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,269,path_to_final_target
4.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,235,cached_path_to_final_target
4.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,195,cached_path_to_final_target
4.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,175,cached_path_to_final_target
4.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-18,199,cached_path_to_final_target
4.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,240,cached_path_to_final_target
4.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-9,265,cached_path_to_final_target; completion_unstuck
4.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,229,cached_path_to_final_target
4.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,189,cached_path_to_final_target
4.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,169,cached_path_to_final_target
4.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-19,192,cached_path_to_final_target
4.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,234,cached_path_to_final_target
4.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,258,cached_path_to_final_target
4.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,222,cached_path_to_final_target
4.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,183,cached_path_to_final_target
4.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,163,cached_path_to_final_target
4.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-19,186,cached_path_to_final_target
4.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,227,cached_path_to_final_target
4.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,252,cached_path_to_final_target
5.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,216,path_to_final_target
5.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-13,179,path_to_final_target
5.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,157,path_to_final_target
5.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-20,180,path_to_final_target
5.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,221,path_to_final_target
5.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,246,path_to_final_target
5.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,210,cached_path_to_final_target
5.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,172,cached_path_to_final_target
5.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,151,cached_path_to_final_target
5.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-20,174,cached_path_to_final_target
5.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,215,cached_path_to_final_target
5.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,240,cached_path_to_final_target
5.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,204,cached_path_to_final_target
5.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,166,cached_path_to_final_target
5.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,144,cached_path_to_final_target
5.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-21,168,cached_path_to_final_target
5.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,209,cached_path_to_final_target
5.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-10,236,cached_path_to_final_target; completion_unstuck
5.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,198,cached_path_to_final_target
5.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,160,cached_path_to_final_target
5.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,138,cached_path_to_final_target
5.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-22,162,cached_path_to_final_target
5.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-18,203,cached_path_to_final_target
5.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,229,cached_path_to_final_target
5.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,191,path_to_final_target
5.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,154,path_to_final_target
5.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,132,path_to_final_target
5.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-22,157,path_to_final_target
5.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-18,197,path_to_final_target
5.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,223,path_to_final_target
6.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,185,cached_path_to_final_target
6.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,148,cached_path_to_final_target
6.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,126,cached_path_to_final_target
6.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-23,151,cached_path_to_final_target
6.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-19,191,cached_path_to_final_target
6.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,217,cached_path_to_final_target
6.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,179,path_to_final_target
6.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,141,path_to_final_target
6.2,r03,r03,a,"$3,0,0,0,0,0,0,0,0#",15000,17000,-20,120,path_to_final_target
6.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-25,145,path_to_final_target
6.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-20,185,path_to_final_target
6.2,r06,r06,a,"$3,0,0,0,0,0,0,0,0#",15000,17000,-13,211,path_to_final_target
6.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,173,cached_path_to_final_target
6.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,135,cached_path_to_final_target
6.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-23,114,cached_path_to_final_target
6.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-26,139,cached_path_to_final_target
6.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-22,179,cached_path_to_final_target
6.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-15,205,cached_path_to_final_target
6.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,167,path_to_final_target
6.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,129,path_to_final_target
6.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-25,108,path_to_final_target
6.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-28,133,path_to_final_target
6.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-23,173,path_to_final_target
6.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-17,199,path_to_final_target
6.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,161,cached_path_to_final_target
6.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,123,cached_path_to_final_target
6.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-27,102,cached_path_to_final_target
6.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-29,128,cached_path_to_final_target
6.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-24,167,cached_path_to_final_target
6.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-18,193,cached_path_to_final_target
7.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,154,cached_path_to_final_target
7.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-18,117,cached_path_to_final_target
7.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-29,96,cached_path_to_final_target
7.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-30,122,cached_path_to_final_target
7.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-24,162,cached_path_to_final_target
7.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-18,187,cached_path_to_final_target
7.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,148,cached_path_to_final_target
7.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-19,111,cached_path_to_final_target
7.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-30,90,cached_path_to_final_target
7.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-31,116,cached_path_to_final_target
7.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-25,156,cached_path_to_final_target
7.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-19,180,cached_path_to_final_target
7.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,142,path_to_final_target
7.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-20,105,path_to_final_target
7.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-31,85,path_to_final_target
7.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-32,111,path_to_final_target
7.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-26,150,path_to_final_target
7.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-20,174,path_to_final_target
7.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,136,cached_path_to_final_target
7.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-21,98,cached_path_to_final_target
7.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-33,79,cached_path_to_final_target
7.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-34,105,cached_path_to_final_target
7.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-27,144,cached_path_to_final_target
7.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-20,168,cached_path_to_final_target
7.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,130,cached_path_to_final_target
7.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-21,92,cached_path_to_final_target
7.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-34,73,cached_path_to_final_target
7.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-35,100,cached_path_to_final_target
7.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-28,138,cached_path_to_final_target
7.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-21,162,cached_path_to_final_target
8.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,124,cached_path_to_final_target
8.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-22,86,cached_path_to_final_target
8.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-36,68,cached_path_to_final_target
8.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-36,95,cached_path_to_final_target
8.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-29,133,cached_path_to_final_target
8.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-21,156,cached_path_to_final_target
8.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-18,117,path_to_final_target
8.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-24,80,path_to_final_target
8.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-38,63,path_to_final_target
8.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-38,90,path_to_final_target
8.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-30,127,path_to_final_target
8.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-22,150,path_to_final_target
8.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-19,111,cached_path_to_final_target
8.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-25,74,cached_path_to_final_target
8.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-40,57,cached_path_to_final_target
8.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-40,85,cached_path_to_final_target
8.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-31,121,cached_path_to_final_target
8.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-23,144,cached_path_to_final_target
8.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-20,105,cached_path_to_final_target
8.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-26,68,cached_path_to_final_target
8.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-43,52,cached_path_to_final_target
8.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-42,80,cached_path_to_final_target
8.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-32,116,cached_path_to_final_target
8.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-24,138,cached_path_to_final_target
8.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-20,99,cached_path_to_final_target
8.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-28,62,cached_path_to_final_target
8.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-45,48,cached_path_to_final_target
8.8,r04,r04,a,"$3,0,0,0,0,0,0,0,0#",9000,19000,-56,77,cached_path_to_final_target
8.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-33,110,cached_path_to_final_target
8.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-24,132,cached_path_to_final_target
9.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-21,93,path_to_final_target
9.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-29,56,path_to_final_target
9.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-48,43,path_to_final_target
9.0,r04,r04,a,"$3,0,0,0,0,0,0,0,0#",11000,20000,-76,75,path_to_final_target
9.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-34,105,path_to_final_target
9.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-25,127,path_to_final_target
